date,all_eligible,oversold_all,top10_oversold,held_conflicts,pending_conflicts,available_slots,queueable_candidates,queued,executed_next,executed_ever,year,taxonomy,ranking_actionable
2023-06-14,4730,110,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-06-15,4732,60,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-06-16,4733,44,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-06-19,4739,144,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-06-20,4740,327,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-06-21,4741,605,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-06-26,4741,1188,1,0,0,1,1,1,1,1,2023,NO_CONTENTION,False
2023-06-27,4742,146,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-06-28,4746,247,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-06-29,4749,72,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-06-30,4748,16,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-03,4747,17,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-04,4748,27,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-05,4751,37,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-06,4749,50,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-07,4751,72,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-10,4759,54,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-11,4758,25,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-07-12,4756,93,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-13,4754,26,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-14,4755,50,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-17,4758,113,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-18,4761,108,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-19,4762,113,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-07-20,4763,271,2,0,0,0,2,0,0,0,2023,FULL_BLOCK,False
2023-07-21,4764,332,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-07-24,4765,250,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-25,4767,38,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-26,4767,110,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-27,4767,187,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-28,4768,108,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-07-31,4768,87,1,0,0,1,1,1,1,1,2023,NO_CONTENTION,False
2023-08-01,4769,122,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-08-02,4770,146,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-08-03,4771,149,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-04,4773,144,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-07,4774,323,3,1,0,0,2,0,0,0,2023,FULL_BLOCK,False
2023-08-08,4775,216,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-09,4775,346,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-08-10,4778,105,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-11,4779,689,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-14,4780,367,1,0,0,1,1,1,0,0,2023,NO_CONTENTION,False
2023-08-15,4783,575,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-16,4785,1008,1,0,0,1,1,1,1,1,2023,NO_CONTENTION,False
2023-08-17,4787,134,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-18,4789,592,2,0,0,0,2,0,0,0,2023,FULL_BLOCK,False
2023-08-21,4789,688,4,0,0,0,4,0,0,0,2023,FULL_BLOCK,False
2023-08-22,4790,445,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-08-23,4791,1028,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-08-24,4792,658,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-25,4792,1222,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-08-28,4794,501,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-29,4795,31,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-30,4797,62,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-08-31,4799,122,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-01,4798,71,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-04,4800,13,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-05,4805,43,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-06,4806,31,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-07,4806,103,1,0,0,1,1,1,1,1,2023,NO_CONTENTION,False
2023-09-08,4807,92,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-09-11,4807,13,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-09-12,4809,12,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-09-13,4811,36,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-09-14,4813,117,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-15,4815,83,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-09-18,4815,36,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-09-19,4819,117,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-20,4822,200,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-21,4824,284,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-22,4827,25,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-25,4828,108,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-26,4829,262,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-27,4829,102,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-09-28,4828,58,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-09,4829,356,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-10,4832,530,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-11,4830,461,0,0,0,2,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-12,4834,119,0,0,0,2,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-13,4835,520,1,0,0,2,1,1,1,1,2023,NO_CONTENTION,False
2023-10-16,4837,480,2,1,0,1,1,1,1,1,2023,NO_CONTENTION,False
2023-10-17,4839,279,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-18,4840,1366,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-19,4845,1364,2,1,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-10-20,4848,1278,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-10-23,4849,2786,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-10-24,4850,304,2,0,0,0,2,0,0,0,2023,FULL_BLOCK,False
2023-10-25,4853,125,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-26,4856,94,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-27,4857,50,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-30,4856,69,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-10-31,4857,75,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-01,4860,36,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-02,4860,58,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-11-03,4863,6,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-06,4860,14,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-07,4863,9,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-08,4866,15,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-09,4867,6,1,0,0,1,1,1,1,1,2023,NO_CONTENTION,False
2023-11-10,4868,10,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-11-13,4870,10,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-14,4870,3,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-15,4871,0,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-16,4872,7,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-17,4874,12,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-20,4878,11,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-21,4880,12,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-22,4881,93,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-23,4884,19,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-24,4885,163,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-11-27,4886,220,2,1,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-11-28,4886,77,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-11-29,4887,260,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-11-30,4887,383,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-12-01,4887,226,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-04,4887,352,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-05,4887,1242,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-12-06,4888,445,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-12-07,4889,485,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-12-08,4890,1236,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-11,4891,339,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-12-12,4892,99,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-13,4893,207,3,1,0,0,2,0,0,0,2023,FULL_BLOCK,False
2023-12-14,4893,118,3,1,0,0,2,0,0,0,2023,FULL_BLOCK,False
2023-12-15,4894,145,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-18,4893,599,1,1,0,0,0,0,0,0,2023,HELD_CONFLICT_ONLY,False
2023-12-19,4892,319,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-20,4892,699,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-12-21,4893,224,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-12-22,4894,631,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-25,4896,720,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-12-26,4898,1313,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-27,4898,200,1,0,0,0,1,0,0,0,2023,FULL_BLOCK,False
2023-12-28,4898,49,0,0,0,0,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2023-12-29,4899,29,0,0,0,1,0,0,0,0,2023,NO_OVERSOLD_IN_TOP10,False
2024-01-02,4898,21,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-03,4899,55,1,0,0,1,1,1,1,1,2024,NO_CONTENTION,False
2024-01-04,4900,87,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-01-05,4901,216,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-01-08,4901,782,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-01-09,4902,303,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-10,4905,449,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-11,4904,56,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-12,4903,80,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-01-15,4903,81,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-16,4905,116,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-01-17,4906,1156,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-01-18,4907,1390,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-19,4907,1610,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-22,4907,3719,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-01-23,4908,2577,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-24,4909,514,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-25,4911,8,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-26,4910,44,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-01-29,4911,220,2,1,0,1,1,1,1,1,2024,NO_CONTENTION,False
2024-01-30,4910,532,4,1,0,0,3,0,0,0,2024,FULL_BLOCK,False
2024-01-31,4911,2335,3,1,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-02-01,4911,1657,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-02,4911,2936,1,1,0,0,0,0,0,0,2024,HELD_CONFLICT_ONLY,False
2024-02-05,4911,2668,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-02-06,4914,1506,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-07,4914,1084,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-08,4914,19,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-19,4915,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-20,4916,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-21,4916,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-22,4916,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-23,4915,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-26,4914,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-27,4914,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-28,4913,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-02-29,4914,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-01,4915,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-04,4915,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-05,4916,2,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-06,4915,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-07,4916,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-08,4918,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-11,4917,0,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-12,4920,7,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-13,4920,20,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-14,4921,14,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-15,4921,10,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-18,4920,8,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-19,4923,8,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-20,4923,11,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-21,4923,28,0,0,0,3,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-22,4924,153,1,0,0,3,1,1,1,1,2024,NO_CONTENTION,False
2024-03-25,4925,418,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-26,4927,319,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-27,4929,1218,1,0,0,2,1,1,1,1,2024,NO_CONTENTION,False
2024-03-28,4930,215,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-03-29,4929,52,1,0,0,1,1,1,1,1,2024,NO_CONTENTION,False
2024-04-01,4930,7,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-02,4931,25,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-03,4930,56,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-08,4931,313,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-09,4932,37,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-10,4932,336,3,1,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-04-11,4932,137,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-12,4932,222,2,1,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-15,4932,1357,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-16,4934,2376,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-17,4933,137,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-18,4932,63,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-19,4931,70,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-22,4931,62,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-23,4929,83,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-24,4930,45,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-25,4928,46,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-26,4918,37,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-04-29,4908,31,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-04-30,4871,36,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-06,4867,10,1,0,0,1,1,1,1,1,2024,NO_CONTENTION,False
2024-05-07,4867,6,2,1,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-05-08,4868,18,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-09,4868,2,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-10,4868,9,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-13,4867,51,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-14,4868,14,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-15,4869,23,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-16,4870,21,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-17,4872,15,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-20,4869,19,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-21,4870,45,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-22,4871,27,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-23,4871,211,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-24,4871,345,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-27,4870,100,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-28,4870,382,2,0,0,1,2,1,1,1,2024,SOFT_CONTENTION,True
2024-05-29,4872,158,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-30,4873,211,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-05-31,4874,90,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-06-03,4874,749,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-04,4874,945,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-05,4879,1509,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-06,4881,2648,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-06-07,4881,439,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-06-11,4886,112,3,0,0,0,3,0,0,0,2024,FULL_BLOCK,False
2024-06-12,4889,49,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-06-13,4894,137,3,0,0,0,3,0,0,0,2024,FULL_BLOCK,False
2024-06-14,4896,82,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-17,4896,103,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-18,4897,49,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-19,4897,127,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-20,4898,421,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-21,4899,211,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-24,4899,1275,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-25,4899,766,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-26,4903,36,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-27,4900,191,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-06-28,4901,109,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-07-01,4902,69,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-02,4903,130,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-03,4903,172,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-04,4904,546,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-05,4904,97,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-08,4903,842,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-07-09,4903,124,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-10,4905,306,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-11,4905,42,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-12,4906,55,1,0,0,2,1,1,1,1,2024,NO_CONTENTION,False
2024-07-15,4907,52,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-16,4907,78,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-17,4906,187,0,0,0,2,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-18,4904,136,1,0,0,2,1,1,1,1,2024,NO_CONTENTION,False
2024-07-19,4902,49,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-22,4901,70,0,0,0,1,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-23,4901,385,1,0,0,1,1,1,1,1,2024,NO_CONTENTION,False
2024-07-24,4901,845,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-25,4900,299,4,2,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-07-26,4902,52,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-29,4901,78,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-07-30,4902,66,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-07-31,4901,12,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-01,4900,10,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-02,4902,22,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-08-05,4902,221,2,0,0,0,2,0,0,0,2024,FULL_BLOCK,False
2024-08-06,4902,46,1,0,0,0,1,0,0,0,2024,FULL_BLOCK,False
2024-08-07,4902,32,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-08,4903,32,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
2024-08-09,4903,47,0,0,0,0,0,0,0,0,2024,NO_OVERSOLD_IN_TOP10,False
