factor_id,factor_name,factor_family,formula,canonical_expression,description,economic_hypothesis,universe,input_fields,lookback,operators,PIT_status,max_source_lag,missing_policy,winsorization,normalization,expression_hash,complexity_depth,complexity_inputs,complexity_interactions,created_date,created_by,experiment_id,discovery_period,validation_period,test_period,status,notes
AFS_000162,SYMBOLIC_TEMPLATE_162,BB_CONDITIONAL,"diff(distance_to_lower_band,csi500_ret_5)","diff(distance_to_lower_band,csi500_ret_5)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_5|diff|distance_to_lower_band,nan,,PIT_OK,,,,,6b3e3c83c9b6e0de,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000163,SYMBOLIC_TEMPLATE_163,BB_CONDITIONAL,"interaction(distance_to_lower_band,csi500_ret_5)","interaction(csi500_ret_5,distance_to_lower_band)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_5|distance_to_lower_band|interaction,nan,,PIT_OK,,,,,da38192d98dd98fc,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000164,SYMBOLIC_TEMPLATE_164,BB_CONDITIONAL,"min(distance_to_lower_band,csi500_ret_5)","min(csi500_ret_5,distance_to_lower_band)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_5|distance_to_lower_band|min,nan,,PIT_OK,,,,,f63197266d03e5e5,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000165,SYMBOLIC_TEMPLATE_165,BB_CONDITIONAL,"max(distance_to_lower_band,csi500_ret_5)","max(csi500_ret_5,distance_to_lower_band)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_5|distance_to_lower_band|max,nan,,PIT_OK,,,,,fd45e01c5a2a4c69,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000166,SYMBOLIC_TEMPLATE_166,BB_CONDITIONAL,"ratio(distance_to_lower_band,gap_pct)","ratio(distance_to_lower_band,gap_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_to_lower_band|gap_pct|ratio,nan,,PIT_OK,,,,,d3cbaf723f5f63e1,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000167,SYMBOLIC_TEMPLATE_167,BB_CONDITIONAL,"diff(distance_to_lower_band,gap_pct)","diff(distance_to_lower_band,gap_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|distance_to_lower_band|gap_pct,nan,,PIT_OK,,,,,35d442bc17deaef0,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000168,SYMBOLIC_TEMPLATE_168,BB_CONDITIONAL,"interaction(distance_to_lower_band,gap_pct)","interaction(distance_to_lower_band,gap_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_to_lower_band|gap_pct|interaction,nan,,PIT_OK,,,,,363fdbcc012b4ef4,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000169,SYMBOLIC_TEMPLATE_169,BB_CONDITIONAL,"min(distance_to_lower_band,gap_pct)","min(distance_to_lower_band,gap_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_to_lower_band|gap_pct|min,nan,,PIT_OK,,,,,b1876be80cb9df2c,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000170,SYMBOLIC_TEMPLATE_170,BB_CONDITIONAL,"max(distance_to_lower_band,gap_pct)","max(distance_to_lower_band,gap_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_to_lower_band|gap_pct|max,nan,,PIT_OK,,,,,5e614ea169fbed17,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000171,SYMBOLIC_TEMPLATE_171,INTERACTION,"ratio(ret_5d,ret_20d)","ratio(ret_5d,ret_20d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,ratio|ret_20d|ret_5d,nan,,PIT_OK,,,,,d85dc3273ff1303b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000172,SYMBOLIC_TEMPLATE_172,INTERACTION,"interaction(ret_5d,ret_20d)","interaction(ret_20d,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,interaction|ret_20d|ret_5d,nan,,PIT_OK,,,,,002da6c0146feeb2,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000173,SYMBOLIC_TEMPLATE_173,PRICE_REVERSAL,"min(ret_5d,ret_20d)","min(ret_20d,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,min|ret_20d|ret_5d,nan,,PIT_OK,,,,,1896e05800b5e92b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000174,SYMBOLIC_TEMPLATE_174,PRICE_REVERSAL,"max(ret_5d,ret_20d)","max(ret_20d,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,max|ret_20d|ret_5d,nan,,PIT_OK,,,,,ae3a4508a14e8f66,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000175,SYMBOLIC_TEMPLATE_175,INTERACTION,"diff(ret_5d,atr14_pct)","diff(ret_5d,atr14_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|diff|ret_5d,nan,,PIT_OK,,,,,8a9fe42d325aaf1b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000176,SYMBOLIC_TEMPLATE_176,INTERACTION,"interaction(ret_5d,atr14_pct)","interaction(atr14_pct,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|interaction|ret_5d,nan,,PIT_OK,,,,,3739b80a75658972,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000177,SYMBOLIC_TEMPLATE_177,PRICE_REVERSAL,"min(ret_5d,atr14_pct)","min(atr14_pct,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|min|ret_5d,nan,,PIT_OK,,,,,5ce1af0deaa835c4,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000178,SYMBOLIC_TEMPLATE_178,PRICE_REVERSAL,"max(ret_5d,atr14_pct)","max(atr14_pct,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|max|ret_5d,nan,,PIT_OK,,,,,f33222aa4a668899,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000179,SYMBOLIC_TEMPLATE_179,INTERACTION,"ratio(ret_5d,bb_width)","ratio(ret_5d,bb_width)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|ratio|ret_5d,nan,,PIT_OK,,,,,911b231048f4f48b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000180,SYMBOLIC_TEMPLATE_180,INTERACTION,"diff(ret_5d,bb_width)","diff(ret_5d,bb_width)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|diff|ret_5d,nan,,PIT_OK,,,,,52bf04cc3bd6051c,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000181,SYMBOLIC_TEMPLATE_181,INTERACTION,"interaction(ret_5d,bb_width)","interaction(bb_width,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|interaction|ret_5d,nan,,PIT_OK,,,,,acab6df2bbdef4a6,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000182,SYMBOLIC_TEMPLATE_182,PRICE_REVERSAL,"min(ret_5d,bb_width)","min(bb_width,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|min|ret_5d,nan,,PIT_OK,,,,,4fc27f5ea7d73eac,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000183,SYMBOLIC_TEMPLATE_183,PRICE_REVERSAL,"max(ret_5d,bb_width)","max(bb_width,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_width|max|ret_5d,nan,,PIT_OK,,,,,2eec9262ae8227f2,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000184,SYMBOLIC_TEMPLATE_184,INTERACTION,"ratio(ret_5d,drawdown_20)","ratio(ret_5d,drawdown_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,drawdown_20|ratio|ret_5d,nan,,PIT_OK,,,,,097951e7ee293b89,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000185,SYMBOLIC_TEMPLATE_185,INTERACTION,"diff(ret_5d,drawdown_20)","diff(ret_5d,drawdown_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|drawdown_20|ret_5d,nan,,PIT_OK,,,,,d010d7fb7790652a,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000186,SYMBOLIC_TEMPLATE_186,INTERACTION,"interaction(ret_5d,drawdown_20)","interaction(drawdown_20,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,drawdown_20|interaction|ret_5d,nan,,PIT_OK,,,,,60a148d52a37e189,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000187,SYMBOLIC_TEMPLATE_187,PRICE_REVERSAL,"min(ret_5d,drawdown_20)","min(drawdown_20,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,drawdown_20|min|ret_5d,nan,,PIT_OK,,,,,508cf0dfef15672f,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000188,SYMBOLIC_TEMPLATE_188,PRICE_REVERSAL,"max(ret_5d,drawdown_20)","max(drawdown_20,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,drawdown_20|max|ret_5d,nan,,PIT_OK,,,,,a136d5e5ec6fe8d5,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000189,SYMBOLIC_TEMPLATE_189,INTERACTION,"ratio(ret_5d,distance_52w_high)","ratio(ret_5d,distance_52w_high)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_52w_high|ratio|ret_5d,nan,,PIT_OK,,,,,e4381ba45fa22f4a,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000190,SYMBOLIC_TEMPLATE_190,INTERACTION,"diff(ret_5d,distance_52w_high)","diff(ret_5d,distance_52w_high)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|distance_52w_high|ret_5d,nan,,PIT_OK,,,,,45ef2a39a7ae1ef3,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000191,SYMBOLIC_TEMPLATE_191,INTERACTION,"interaction(ret_5d,distance_52w_high)","interaction(distance_52w_high,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_52w_high|interaction|ret_5d,nan,,PIT_OK,,,,,e2fda8f73ce99923,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000192,SYMBOLIC_TEMPLATE_192,PRICE_REVERSAL,"min(ret_5d,distance_52w_high)","min(distance_52w_high,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_52w_high|min|ret_5d,nan,,PIT_OK,,,,,a1daa011852f12b8,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000193,SYMBOLIC_TEMPLATE_193,PRICE_REVERSAL,"max(ret_5d,distance_52w_high)","max(distance_52w_high,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,distance_52w_high|max|ret_5d,nan,,PIT_OK,,,,,63e448220bcdb097,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000194,SYMBOLIC_TEMPLATE_194,INTERACTION,"ratio(ret_5d,log_amount)","ratio(ret_5d,log_amount)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,log_amount|ratio|ret_5d,nan,,PIT_OK,,,,,90715867ff2e7a22,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000195,SYMBOLIC_TEMPLATE_195,INTERACTION,"diff(ret_5d,log_amount)","diff(ret_5d,log_amount)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|log_amount|ret_5d,nan,,PIT_OK,,,,,c1747f6ee7a270b2,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000196,SYMBOLIC_TEMPLATE_196,INTERACTION,"interaction(ret_5d,log_amount)","interaction(log_amount,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,interaction|log_amount|ret_5d,nan,,PIT_OK,,,,,ad30a2b95d64226a,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000197,SYMBOLIC_TEMPLATE_197,PRICE_REVERSAL,"min(ret_5d,log_amount)","min(log_amount,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,log_amount|min|ret_5d,nan,,PIT_OK,,,,,a8dd5b663afeb27d,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000198,SYMBOLIC_TEMPLATE_198,PRICE_REVERSAL,"max(ret_5d,log_amount)","max(log_amount,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,log_amount|max|ret_5d,nan,,PIT_OK,,,,,c364bc691f5978da,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000199,SYMBOLIC_TEMPLATE_199,INTERACTION,"ratio(ret_5d,amount_ratio_5_20)","ratio(ret_5d,amount_ratio_5_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|ratio|ret_5d,nan,,PIT_OK,,,,,1c91de018c456568,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000200,SYMBOLIC_TEMPLATE_200,INTERACTION,"diff(ret_5d,amount_ratio_5_20)","diff(ret_5d,amount_ratio_5_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|diff|ret_5d,nan,,PIT_OK,,,,,61facc456b4637bb,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000201,SYMBOLIC_TEMPLATE_201,INTERACTION,"interaction(ret_5d,amount_ratio_5_20)","interaction(amount_ratio_5_20,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|interaction|ret_5d,nan,,PIT_OK,,,,,91a6e02d7443b850,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000202,SYMBOLIC_TEMPLATE_202,INTERACTION,"min(ret_5d,amount_ratio_5_20)","min(amount_ratio_5_20,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|min|ret_5d,nan,,PIT_OK,,,,,4f9e4a20b4055cf8,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000203,SYMBOLIC_TEMPLATE_203,INTERACTION,"max(ret_5d,amount_ratio_5_20)","max(amount_ratio_5_20,ret_5d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,amount_ratio_5_20|max|ret_5d,nan,,PIT_OK,,,,,cfd7e82839d119d2,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000204,SYMBOLIC_TEMPLATE_204,INTERACTION,"ratio(ret_5d,turnover_rank)","ratio(ret_5d,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,ratio|ret_5d|turnover_rank,nan,,PIT_OK,,,,,48664f2db7729f6c,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000205,SYMBOLIC_TEMPLATE_205,INTERACTION,"diff(ret_5d,turnover_rank)","diff(ret_5d,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|ret_5d|turnover_rank,nan,,PIT_OK,,,,,4a6b7825dd3f5bd1,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000206,SYMBOLIC_TEMPLATE_206,INTERACTION,"interaction(ret_5d,turnover_rank)","interaction(ret_5d,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,interaction|ret_5d|turnover_rank,nan,,PIT_OK,,,,,6fa341d8b61177c5,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000207,SYMBOLIC_TEMPLATE_207,CROSS_SECTIONAL,"min(ret_5d,turnover_rank)","min(ret_5d,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,min|ret_5d|turnover_rank,nan,,PIT_OK,,,,,1f9e8058bca6caf6,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000208,SYMBOLIC_TEMPLATE_208,CROSS_SECTIONAL,"max(ret_5d,turnover_rank)","max(ret_5d,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,max|ret_5d|turnover_rank,nan,,PIT_OK,,,,,d70ad1c882fea224,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000209,SYMBOLIC_TEMPLATE_209,INTERACTION,"ratio(ret_5d,daily_bb_signal_count)","ratio(ret_5d,daily_bb_signal_count)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_signal_count|ratio|ret_5d,nan,,PIT_OK,,,,,434e674c95629734,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000210,SYMBOLIC_TEMPLATE_210,INTERACTION,"diff(ret_5d,daily_bb_signal_count)","diff(ret_5d,daily_bb_signal_count)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_signal_count|diff|ret_5d,nan,,PIT_OK,,,,,095cd8c9b7639843,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000211,SYMBOLIC_RANDOM_211,INTERACTION,"diff(daily_range_pct,ret_1d)","diff(daily_range_pct,ret_1d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_range_pct|diff|ret_1d,nan,,PIT_OK,,,,,b90421d3d842bdf5,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000212,SYMBOLIC_RANDOM_212,INTERACTION,"max(daily_bb_up_ratio,daily_bb_signal_count)","max(daily_bb_signal_count,daily_bb_up_ratio)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,daily_bb_signal_count|daily_bb_up_ratio|max,nan,,PIT_OK,,,,,8a4b19801707e6ef,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000213,SYMBOLIC_RANDOM_213,BB_CONDITIONAL,cs_rank(bb_z),cs_rank(bb_z),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,bb_z|cs_rank,nan,,PIT_OK,,,,,f4ce134c9037414a,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000214,SYMBOLIC_RANDOM_214,PRICE_REVERSAL,sign(ret_20d),sign(ret_20d),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,ret_20d|sign,nan,,PIT_OK,,,,,64a7867abf5f3247,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000215,SYMBOLIC_RANDOM_215,INTERACTION,"max(csi1000_ret_5,daily_bb_up_ratio)","max(csi1000_ret_5,daily_bb_up_ratio)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_5|daily_bb_up_ratio|max,nan,,PIT_OK,,,,,b484086bd6a4031b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000216,SYMBOLIC_RANDOM_216,PRICE_REVERSAL,abs(csi500_ret_5),abs(csi500_ret_5),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,abs|csi500_ret_5,nan,,PIT_OK,,,,,3c4cab0a32f902b3,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000217,SYMBOLIC_RANDOM_217,INTERACTION,"diff(gap_pct,ret_10d)","diff(gap_pct,ret_10d)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|gap_pct|ret_10d,nan,,PIT_OK,,,,,0ea32ef8ddf812a3,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000218,SYMBOLIC_RANDOM_218,VOLATILITY,sign(atr14_pct),sign(atr14_pct),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|sign,nan,,PIT_OK,,,,,9993a3de5bf251fa,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000219,SYMBOLIC_RANDOM_219,PRICE_REVERSAL,"max(csi500_ret_1,csi500_ret_20)","max(csi500_ret_1,csi500_ret_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_1|csi500_ret_20|max,nan,,PIT_OK,,,,,b5b2f2de2fc12a0b,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000220,SYMBOLIC_RANDOM_220,INTERACTION,"interaction(csi300_ret_5,gap_pct)","interaction(csi300_ret_5,gap_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi300_ret_5|gap_pct|interaction,nan,,PIT_OK,,,,,38ad16c0f31d5131,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000221,SYMBOLIC_RANDOM_221,INTERACTION,abs(daily_bb_down_ratio),abs(daily_bb_down_ratio),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,abs|daily_bb_down_ratio,nan,,PIT_OK,,,,,0cb627a1869d567f,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000222,SYMBOLIC_RANDOM_222,INTERACTION,"diff(csi300_ret_1,atr14_pct)","diff(csi300_ret_1,atr14_pct)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,atr14_pct|csi300_ret_1|diff,nan,,PIT_OK,,,,,39a163985ff8544a,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000223,SYMBOLIC_RANDOM_223,INTERACTION,"diff(csi500_ret_20,turnover_rank)","diff(csi500_ret_20,turnover_rank)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi500_ret_20|diff|turnover_rank,nan,,PIT_OK,,,,,4420ca79e491a8e9,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000224,SYMBOLIC_RANDOM_224,PRICE_REVERSAL,"max(csi500_ret_1,csi1000_ret_20)","max(csi1000_ret_20,csi500_ret_1)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_20|csi500_ret_1|max,nan,,PIT_OK,,,,,382036a88cd91798,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000225,SYMBOLIC_RANDOM_225,PRICE_REVERSAL,abs(csi1000_ret_20),abs(csi1000_ret_20),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,abs|csi1000_ret_20,nan,,PIT_OK,,,,,44271a5a00683985,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000226,SYMBOLIC_RANDOM_226,CROSS_SECTIONAL,cs_zscore(csi300_ret_1),cs_zscore(csi300_ret_1),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,cs_zscore|csi300_ret_1,nan,,PIT_OK,,,,,7b83726dab9cbbd2,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000227,SYMBOLIC_RANDOM_227,INTERACTION,"ratio(realized_vol_20,volume_ratio_5_20)","ratio(realized_vol_20,volume_ratio_5_20)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,ratio|realized_vol_20|volume_ratio_5_20,nan,,PIT_OK,,,,,06d0b83a43fc0871,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000228,SYMBOLIC_RANDOM_228,PRICE_REVERSAL,"max(csi300_ret_5,csi1000_ret_1)","max(csi1000_ret_1,csi300_ret_5)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,csi1000_ret_1|csi300_ret_5|max,nan,,PIT_OK,,,,,fca93c334e966609,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000229,SYMBOLIC_RANDOM_229,INTERACTION,"diff(volume_ratio_5_20,log_amount)","diff(volume_ratio_5_20,log_amount)",Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,diff|log_amount|volume_ratio_5_20,nan,,PIT_OK,,,,,cc2d27a2c686e5a2,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
AFS_000230,SYMBOLIC_RANDOM_230,PRICE_REVERSAL,abs(ret_20d),abs(ret_20d),Phase1 Engine S symbolic candidate (auto-generated),machine-proposed symbolic factor,A-SYMBOLIC,abs|ret_20d,nan,,PIT_OK,,,,,1d709ffbcbbda311,,,,2026-09-11,alpha-factory-phase1-engine-s,,,,,PROPOSED,
