episode_id,ts_code,stock_name,signal_date,entry_date,exit_date,exit_type,levels_used,hold_days,total_cost,pnl,simple_return_pct
34851,603730.SH,岱美股份,2022-12-23,2022-12-26,2023-01-12,TAKE_PROFIT_DYN,1,12,199150.665714,584.1639016199915,0.2933276168199751
57864,000048.SZ,京基智农,2024-06-13,2024-06-14,2024-07-29,TAKE_PROFIT_DYN,2,31,398798.95777721994,583.1949281400302,0.1462378265456297
14007,601228.SH,广州港,2021-07-15,2021-07-16,2021-08-23,TAKE_PROFIT_DYN,1,26,199891.59830639997,582.5575828800502,0.2914367526278358
1596,300074.SZ,华平股份,2020-03-18,2020-03-19,2020-06-09,TAKE_PROFIT_DYN,1,54,199736.4029661,582.1052866199752,0.2914367526277983
34788,002729.SZ,好利来,2022-12-23,2022-12-26,2023-02-02,TAKE_PROFIT_DYN,3,22,594191.89373544,579.6306932399748,0.0975494111163441
63848,601006.SH,大秦铁路,2024-12-26,2024-12-27,2024-12-31,FINAL_SETTLE,1,2,199755.42691104,579.5147318400268,0.2901121340238283
24595,300154.SZ,瑞凌股份,2022-04-15,2022-04-18,2022-05-31,TAKE_PROFIT_DYN,3,28,598988.9316411,578.735024399939,0.0966186508345538
5317,603001.SH,奥康国际,2020-09-10,2020-09-11,2020-12-03,TAKE_PROFIT_DYN,4,53,797767.1285383799,573.5451681001578,0.0718938080528552
1480,600630.SH,龙头股份,2020-03-17,2020-03-18,2020-04-20,TAKE_PROFIT_DYN,1,22,199661.3084466,570.3963165000314,0.2856819485647043
38495,002670.SZ,国盛金控,2023-04-13,2023-04-14,2023-06-15,TAKE_PROFIT_DYN,3,41,598137.8604200999,566.7600555000827,0.0947540848027946
36549,600821.SH,金开新能,2023-03-09,2023-03-10,2023-05-25,TAKE_PROFIT_DYN,5,50,999029.45214072,565.6111203600885,0.0566160606324565
55014,603848.SH,好太太,2024-04-15,2024-04-16,2024-07-08,TAKE_PROFIT_DYN,2,55,399929.3806107599,564.8123012400465,0.1412280088993417
14183,002083.SZ,孚日股份,2021-07-20,2021-07-21,2021-08-26,TAKE_PROFIT_DYN,3,26,599598.69913944,562.6235757600516,0.0938333549701732
44432,600783.SH,鲁信创投,2023-08-21,2023-08-22,2023-11-21,TAKE_PROFIT_DYN,5,59,997271.23912416,562.2386457601096,0.056377705854015
18803,300576.SZ,容大感光,2021-12-07,2021-12-08,2022-02-23,TAKE_PROFIT_DYN,4,49,794687.25197862,561.4215631200932,0.0706468565743643
26457,000736.SZ,中交地产,2022-07-06,2022-07-07,2022-09-01,TAKE_PROFIT_DYN,2,40,398089.06425287994,558.4561801200616,0.1402842304066184
39955,688206.SH,概伦电子,2023-04-26,2023-04-27,2023-05-31,TAKE_PROFIT_DYN,1,21,198249.53148,554.4055400400248,0.2796503658299717
8316,603165.SH,荣晟环保,2020-12-15,2020-12-16,2021-01-18,TAKE_PROFIT_DYN,1,22,199484.08538058,552.062095560017,0.27674493156022
8179,603798.SH,康普顿,2020-12-11,2020-12-14,2021-01-19,TAKE_PROFIT_DYN,3,25,599628.7369472398,549.5473693801323,0.0916479373850432
12055,002909.SZ,集泰股份,2021-05-06,2021-05-07,2021-06-08,TAKE_PROFIT_DYN,2,22,398990.19848687993,549.3026325600804,0.1376732146912985
58241,300682.SZ,朗新科技,2024-06-24,2024-06-25,2024-08-01,TAKE_PROFIT_DYN,1,27,199891.59830639992,545.1638940000848,0.2727297688442318
33078,603776.SH,永安行,2022-12-12,2022-12-13,2023-01-19,TAKE_PROFIT_DYN,4,26,797099.28794496,544.9623620400671,0.0683681907990484
12583,000690.SZ,宝新能源,2021-06-07,2021-06-08,2021-07-13,TAKE_PROFIT_DYN,2,24,399365.6710843799,540.9988187400741,0.1354645273518687
27596,600966.SH,博汇纸业,2022-07-15,2022-07-18,2022-08-30,TAKE_PROFIT_DYN,2,31,399429.7517410199,540.7736027400824,0.1353864103469954
7918,002443.SZ,金洲管道,2020-12-11,2020-12-14,2021-01-29,TAKE_PROFIT_DYN,3,33,598976.9165179799,538.867602000013,0.0899646692785092
4216,603003.SH,龙宇燃油,2020-08-28,2020-08-31,2020-11-10,TAKE_PROFIT_DYN,4,45,798431.96535102,538.2830905201845,0.0674175275890332
40868,002622.SZ,融钰集团,2023-06-08,2023-06-09,2023-07-26,TAKE_PROFIT_DYN,1,31,199865.56553964,530.7665313599864,0.2655617689454954
38424,688793.SH,倍轻松,2023-04-10,2023-04-11,2023-05-12,TAKE_PROFIT_DYN,2,20,396354.8814825599,528.6324027600349,0.1333735062837356
35512,601231.SH,环旭电子,2023-02-17,2023-02-20,2023-03-22,TAKE_PROFIT_DYN,1,22,198772.18933571997,528.6228318000503,0.2659440606689817
63318,603663.SH,三祥新材,2024-12-23,2024-12-24,2024-12-31,FINAL_SETTLE,1,5,198499.846545,524.4049800000212,0.2641840732512296
32973,601901.SH,方正证券,2022-12-09,2022-12-12,2023-01-09,TAKE_PROFIT_DYN,1,19,199801.48488299997,523.0098172800499,0.2617647299199576
58094,600210.SH,紫江企业,2024-06-20,2024-06-21,2024-08-29,TAKE_PROFIT_DYN,4,49,799166.8903818598,522.7842133800732,0.0654161502024033
27215,601169.SH,北京银行,2022-07-14,2022-07-15,2022-09-05,TAKE_PROFIT_DYN,2,36,399725.12351772,522.7738963199663,0.1307833472460711
9744,300455.SZ,康拓红外,2021-01-29,2021-02-01,2021-04-01,TAKE_PROFIT_DYN,1,38,199354.92280703995,520.5883262400748,0.2611364288926859
1643,600125.SH,铁龙物流,2020-03-18,2020-03-19,2020-04-27,TAKE_PROFIT_DYN,1,26,199763.43699311995,519.1525742400554,0.2598836814456369
13796,600645.SH,中源协和,2021-07-08,2021-07-09,2021-08-17,TAKE_PROFIT_DYN,1,27,199907.61847056,516.6503557199903,0.2584445553765008
32853,300881.SZ,盛德鑫泰,2022-12-05,2022-12-06,2023-01-04,TAKE_PROFIT_DYN,1,20,197698.838337,512.4403746000025,0.2592025218309528
21937,300459.SZ,金科文化,2022-01-27,2022-01-28,2022-04-01,TAKE_PROFIT_DYN,2,40,399487.8248360999,511.6350042000995,0.1280727402418361
63522,000510.SZ,新金路,2024-12-25,2024-12-26,2024-12-31,FINAL_SETTLE,1,3,200015.75457863996,510.8492901600257,0.2554045261265535
50137,000531.SZ,穗恒运A,2023-12-25,2023-12-26,2024-03-18,TAKE_PROFIT_DYN,5,52,998713.05389856,509.9750092800241,0.0510632165354497
422,002246.SZ,北化股份,2020-03-13,2020-03-16,2020-04-17,TAKE_PROFIT_DYN,2,23,399843.2722284,508.3902766800602,0.1271473879869749
53938,688366.SH,昊海生科,2024-03-29,2024-04-01,2024-05-07,TAKE_PROFIT_DYN,1,21,197508.59888759995,502.43826600007014,0.2543880463077977
29061,300066.SZ,三川智慧,2022-08-25,2022-08-26,2022-11-18,TAKE_PROFIT_DYN,2,54,399738.1399010999,500.7778416000656,0.1252764726738269
18886,688181.SH,八亿时空,2021-12-07,2021-12-08,2022-03-01,TAKE_PROFIT_DYN,3,53,593169.6070099799,496.4201026202645,0.0836894029555213
8747,600479.SH,千金药业,2020-12-24,2020-12-25,2021-02-18,TAKE_PROFIT_DYN,2,33,399893.33524139994,495.24369030009257,0.12384394703681
29858,603982.SH,泉峰汽车,2022-09-01,2022-09-02,2023-01-30,TAKE_PROFIT_DYN,4,94,794788.37926488,495.2152209599735,0.0623078084531143
50670,688065.SH,凯赛生物,2024-01-05,2024-01-08,2024-02-06,TAKE_PROFIT_DYN,2,21,395856.25387308,489.2504403600469,0.123592954657958
41874,002152.SZ,广电运通,2023-06-28,2023-06-29,2023-08-04,TAKE_PROFIT_DYN,1,26,199320.8799582,486.7847693999938,0.2442216638327497
58012,603567.SH,珍宝岛,2024-06-19,2024-06-20,2024-08-01,TAKE_PROFIT_DYN,4,30,798353.8670507399,485.3064169801073,0.0607883843254764
17565,003003.SZ,天元股份,2021-10-20,2021-10-21,2021-12-02,TAKE_PROFIT_DYN,1,30,199502.10806526,479.16364158000215,0.2401797385635949
28343,603110.SH,东方材料,2022-08-02,2022-08-03,2022-09-21,TAKE_PROFIT_DYN,2,34,395142.3553076999,479.01588372018887,0.1212261548998401
2061,300057.SZ,万顺新材,2020-04-13,2020-04-14,2020-06-08,TAKE_PROFIT_DYN,1,36,199615.25047463996,477.7682533200423,0.2393445651993108
57656,603312.SH,西典新能,2024-06-06,2024-06-07,2024-07-24,TAKE_PROFIT_DYN,2,32,397521.34968546,477.24132654006826,0.1200542629767399
22900,603959.SH,百利科技,2022-03-08,2022-03-09,2022-05-23,TAKE_PROFIT_DYN,5,48,998672.0022279,476.0729487002827,0.047670601322379
11315,300695.SZ,兆丰股份,2021-04-22,2021-04-23,2021-06-15,TAKE_PROFIT_DYN,2,33,393283.0150048799,475.5732541201287,0.1209239239874693
29137,600406.SH,国电南瑞,2022-08-25,2022-08-26,2022-11-02,TAKE_PROFIT_DYN,4,42,796882.01446854,467.9021667599445,0.0587166178009425
46873,601298.SH,青岛港,2023-10-19,2023-10-20,2023-11-24,TAKE_PROFIT_DYN,2,25,399885.3251593199,465.12108324008295,0.1163136164236015
11526,002544.SZ,杰赛科技,2021-04-27,2021-04-28,2021-06-01,TAKE_PROFIT_DYN,2,21,398660.78386134,461.6614114200347,0.1158030661928882
701,000852.SZ,石化机械,2020-03-16,2020-03-17,2020-06-03,TAKE_PROFIT_DYN,2,52,399781.19409228,459.7191329400521,0.1149926859325796
39448,002271.SZ,东方雨虹,2023-04-24,2023-04-25,2023-06-06,TAKE_PROFIT_DYN,1,27,197448.523272,459.4420965600002,0.232689558243535
3924,603839.SH,安正时尚,2020-08-21,2020-08-24,2020-10-15,TAKE_PROFIT_DYN,1,32,199451.043792,458.3905441200186,0.2298260943663232
63324,603757.SH,大元泵业,2024-12-23,2024-12-24,2024-12-31,FINAL_SETTLE,2,5,397834.74414683995,458.32788936008,0.1152055963193883
41992,688072.SH,拓荆科技,2023-07-05,2023-07-06,2023-08-28,TAKE_PROFIT_DYN,2,37,352023.08221079997,455.73014520003926,0.129460301960295
5977,002831.SZ,裕同科技,2020-09-30,2020-10-09,2020-12-28,TAKE_PROFIT_DYN,2,56,395547.86571299995,455.6403810000629,0.1151922233681484
32403,002023.SZ,海特高新,2022-11-25,2022-11-28,2023-01-17,TAKE_PROFIT_DYN,3,35,598405.19690952,449.0847550800536,0.0750469343179778
54612,300097.SZ,智云股份,2024-04-15,2024-04-16,2024-07-05,TAKE_PROFIT_DYN,2,54,399635.01009432,443.9146615200443,0.1110800230978946
63253,601008.SH,连云港,2024-12-23,2024-12-24,2024-12-31,FINAL_SETTLE,1,5,199895.60334743996,443.3312584800297,0.2217813954164226
30323,002367.SZ,康力电梯,2022-09-16,2022-09-19,2022-11-07,TAKE_PROFIT_DYN,1,30,199879.58318328,438.9250694400398,0.2195947492233694
18781,300222.SZ,科大智能,2021-12-07,2021-12-08,2022-01-17,TAKE_PROFIT_DYN,1,27,199273.82072598,438.0608406600368,0.2198285951782954
41996,002262.SZ,恩华药业,2023-07-06,2023-07-07,2023-08-28,TAKE_PROFIT_DYN,3,36,594702.53646804,436.62575484008994,0.0734191848975836
35269,300294.SZ,博雅生物,2023-02-07,2023-02-08,2023-03-14,TAKE_PROFIT_DYN,1,24,199751.42186999996,435.3845364000299,0.2179631725892705
7209,300517.SZ,海波重科,2020-12-03,2020-12-04,2021-01-19,TAKE_PROFIT_DYN,2,31,398868.04473516,432.9962231401005,0.1085562578540481
48220,002788.SZ,鹭燕医药,2023-12-05,2023-12-06,2024-03-19,TAKE_PROFIT_DYN,5,67,998531.8257914998,432.6587595001329,0.043329491191448
16888,600293.SH,三峡新材,2021-09-28,2021-09-29,2021-11-24,TAKE_PROFIT_DYN,1,35,199970.6978669399,432.6183928800747,0.2163408926881567
33159,603398.SH,邦宝益智,2022-12-13,2022-12-14,2023-02-23,TAKE_PROFIT_DYN,3,45,596047.2289972198,432.4284685801249,0.0725493631280923
44350,002311.SZ,海大集团,2023-08-21,2023-08-22,2023-12-28,TAKE_PROFIT_DYN,5,86,991509.9875881198,429.87673476035707,0.0433557644543799
29534,300637.SZ,扬帆新材,2022-08-31,2022-09-01,2022-10-24,TAKE_PROFIT_DYN,2,31,399546.89919144,428.6148586200434,0.1072752308896472
17085,300412.SZ,迦南科技,2021-09-29,2021-09-30,2021-11-16,TAKE_PROFIT_DYN,1,28,199356.92532755996,426.7936097999918,0.2140851686485104
32129,603260.SH,合盛硅业,2022-10-28,2022-10-31,2023-01-18,TAKE_PROFIT_DYN,3,56,588182.3296549199,425.1492694801418,0.0722818840425845
57101,600257.SH,大湖股份,2024-06-05,2024-06-06,2024-08-02,TAKE_PROFIT_DYN,4,40,799183.91180628,422.9088058799971,0.0529175825029006
35718,300457.SZ,赢合科技,2023-02-27,2023-02-28,2023-04-10,TAKE_PROFIT_DYN,1,28,198844.28007443997,420.61340772005497,0.21152904552376
30019,000833.SZ,粤桂股份,2022-09-15,2022-09-16,2022-12-01,TAKE_PROFIT_DYN,1,49,199480.08033953997,420.3743252400309,0.2107349889394978
13885,002820.SZ,桂发祥,2021-07-14,2021-07-15,2021-08-23,TAKE_PROFIT_DYN,3,27,598023.71675046,419.49551502009854,0.0701469696385207
41037,000069.SZ,华侨城A,2023-06-14,2023-06-15,2023-07-21,TAKE_PROFIT_DYN,3,24,599687.8113025799,417.6379020601744,0.0696425530398932
1484,600758.SH,辽宁能源,2020-03-17,2020-03-18,2020-04-15,TAKE_PROFIT_DYN,1,19,199967.69408616,416.6650897200161,0.2083662021628793
12782,000882.SZ,华联股份,2021-06-15,2021-06-16,2021-07-20,TAKE_PROFIT_DYN,1,24,199967.69408616,416.6650897200161,0.2083662021628793
63524,000529.SZ,广弘控股,2024-12-25,2024-12-26,2024-12-31,FINAL_SETTLE,1,3,199831.52269079996,415.573765200068,0.2079620670473931
6083,002198.SZ,ST嘉应,2020-10-22,2020-10-23,2021-01-19,TAKE_PROFIT_DYN,4,61,798991.66983636,414.5915357999038,0.0518893439633501
36495,601020.SH,华钰矿业,2023-03-08,2023-03-09,2023-04-12,TAKE_PROFIT_DYN,2,23,398821.9867632,414.201013199985,0.1038561129895569
63737,600540.SH,新赛股份,2024-12-25,2024-12-26,2024-12-31,FINAL_SETTLE,1,3,199779.45715728,413.73429768002825,0.2070955160090902
45141,302132.SZ,中航电测,2023-08-25,2023-08-28,2023-10-10,TAKE_PROFIT_DYN,1,25,197853.03241703997,413.5543711200298,0.2090209920302504
30172,603618.SH,杭电股份,2022-09-15,2022-09-16,2023-01-30,TAKE_PROFIT_DYN,5,85,999213.6840285598,412.3092115800828,0.0412633672026751
49359,600029.SH,南方航空,2023-12-14,2023-12-15,2024-01-15,TAKE_PROFIT_DYN,1,20,199922.6373744599,412.3042684200627,0.2062319074191717
697,000825.SZ,太钢不锈,2020-03-16,2020-03-17,2020-04-16,TAKE_PROFIT_DYN,2,21,399720.1172164199,411.0444702000241,0.1028330705650906
40883,300318.SZ,博晖创新,2023-06-08,2023-06-09,2023-07-26,TAKE_PROFIT_DYN,2,31,399261.54001734,410.660689679964,0.1028550582813784
26544,600489.SH,中金黄金,2022-07-06,2022-07-07,2022-07-28,TAKE_PROFIT_DYN,1,15,200015.75457863996,410.50973016003263,0.2052386978339913
11721,300368.SZ,汇金股份,2021-04-28,2021-04-29,2021-06-10,TAKE_PROFIT_DYN,1,27,199478.07781901996,409.40620938001666,0.2052386978339834
2844,002451.SZ,摩恩电气,2020-05-18,2020-05-19,2020-06-16,TAKE_PROFIT_DYN,3,20,599389.4357450999,404.7181864200393,0.0675217416731635
10717,600352.SH,浙江龙盛,2021-03-25,2021-03-26,2021-05-17,TAKE_PROFIT_DYN,1,32,198832.26495132,402.6962930400332,0.2025306572545583
52319,601007.SH,金陵饭店,2024-01-22,2024-01-23,2024-03-18,TAKE_PROFIT_DYN,2,33,399761.16888708,402.6063333600759,0.1007117160681005
19537,002270.SZ,华明装备,2022-01-05,2022-01-06,2022-02-24,TAKE_PROFIT_DYN,1,30,199593.22274891997,401.01959430004354,0.2009184424084928
54228,603211.SH,晋拓股份,2024-04-10,2024-04-11,2024-07-11,TAKE_PROFIT_DYN,4,61,796853.9791812599,400.9862003402086,0.0503211643307859
32642,300411.SZ,金盾股份,2022-11-28,2022-11-29,2023-01-19,TAKE_PROFIT_DYN,3,36,599583.6802355399,399.0467941201059,0.0665539785811623
5452,603800.SH,道森股份,2020-09-14,2020-09-15,2020-11-13,TAKE_PROFIT_DYN,4,37,798876.5249064598,398.0346193801379,0.0498242978696543
38229,001234.SZ,泰慕士,2023-04-04,2023-04-06,2023-06-28,TAKE_PROFIT_DYN,3,54,597490.0450318799,391.4389042201219,0.0655138788461715
63224,600740.SH,山西焦化,2024-12-23,2024-12-24,2024-12-31,FINAL_SETTLE,1,5,199949.67140147995,391.2596859600744,0.1956790842503872
30004,601827.SH,三峰环境,2022-09-14,2022-09-15,2022-11-07,TAKE_PROFIT_DYN,3,32,599243.25174714,389.2681002600584,0.0649599472543273
57028,300335.SZ,迪森股份,2024-06-05,2024-06-06,2024-07-26,TAKE_PROFIT_DYN,1,35,200045.79238644,388.973332440015,0.1944421463704733
59475,601777.SH,力帆股份,2024-08-13,2024-08-14,2024-09-13,TAKE_PROFIT_DYN,1,22,200045.79238644,388.973332440015,0.1944421463704733
5485,002596.SZ,海南瑞泽,2020-09-17,2020-09-18,2020-11-24,TAKE_PROFIT_DYN,3,41,598951.88501148,387.29890548007097,0.0646627742848906
24106,002951.SZ,金时科技,2022-03-30,2022-03-31,2022-05-31,TAKE_PROFIT_DYN,3,38,599554.6436879999,387.1759500000626,0.0645772581492244
13104,600162.SH,香江控股,2021-06-16,2021-06-17,2021-07-13,TAKE_PROFIT_DYN,1,18,199904.61468978,385.95680765999714,0.1930704842701807
4668,002702.SZ,海欣食品,2020-09-09,2020-09-10,2020-11-19,TAKE_PROFIT_DYN,2,44,398760.9098873399,385.4811756601557,0.0966697502443416
17640,603087.SH,甘李药业,2021-10-22,2021-10-25,2021-11-25,TAKE_PROFIT_DYN,2,23,391512.7868652,384.0162026400212,0.0980852262105656
1767,002056.SZ,横店东磁,2020-03-23,2020-03-24,2020-05-08,TAKE_PROFIT_DYN,1,29,199350.91776599997,382.9141083600407,0.1920804341666031
23369,600027.SH,华电国际,2022-03-14,2022-03-15,2022-04-25,TAKE_PROFIT_DYN,1,27,199707.36641856,379.6658618400106,0.1901110953735585
26724,600738.SH,丽尚国潮,2022-07-11,2022-07-12,2022-08-25,TAKE_PROFIT_DYN,3,32,599295.3172806599,373.1212520999834,0.062259997924403
24094,301169.SZ,零点有数,2022-03-29,2022-03-30,2022-06-15,TAKE_PROFIT_DYN,2,49,399478.81349376,367.9919337600004,0.0921180100996141
63325,603758.SH,秦安股份,2024-12-23,2024-12-24,2024-12-31,FINAL_SETTLE,1,5,199997.73189396,367.1569717199891,0.1835805677609673
4260,002549.SZ,凯美特气,2020-09-02,2020-09-03,2020-11-16,TAKE_PROFIT_DYN,3,46,599714.8453295999,366.6580848001177,0.0611387374609018
35766,600716.SH,凤凰股份,2023-02-27,2023-02-28,2023-07-24,TAKE_PROFIT_DYN,5,98,999119.56556412,359.7597108000191,0.0360076734756858
19635,300699.SZ,光威复材,2022-01-06,2022-01-07,2022-02-23,TAKE_PROFIT_DYN,4,28,787984.81579818,358.4904831000604,0.045494592778026
33173,688297.SH,中无人机,2022-12-13,2022-12-14,2023-01-19,TAKE_PROFIT_DYN,2,25,395983.4139261,357.328713779978,0.0902383032251608
29873,688408.SH,中信博,2022-09-01,2022-09-02,2022-10-25,TAKE_PROFIT_DYN,1,31,200033.77726331996,356.56836012002896,0.1782540753858036
15401,688258.SH,卓易信息,2021-08-17,2021-08-18,2021-11-11,TAKE_PROFIT_DYN,5,54,991414.8678634198,354.91069548018277,0.0357984035729708
13097,600020.SH,中原高速,2021-06-16,2021-06-17,2021-08-20,TAKE_PROFIT_DYN,3,46,599626.73442672,352.9993791601155,0.0588698533426139
6332,600502.SH,安徽建工,2020-10-29,2020-10-30,2021-03-22,TAKE_PROFIT_DYN,5,95,999272.7583839,344.2551849000156,0.0344505723799347
35384,600123.SH,兰花科创,2023-02-16,2023-02-17,2023-04-18,TAKE_PROFIT_DYN,2,41,399307.5979892999,341.65466874005506,0.085561775047719
17816,002958.SZ,青农商行,2021-10-27,2021-10-28,2021-11-24,TAKE_PROFIT_DYN,1,19,199931.64871679997,334.9769904000277,0.1675457550367712
37499,603605.SH,珀莱雅,2023-03-15,2023-03-16,2023-05-22,TAKE_PROFIT_DYN,4,43,779212.7746603199,332.44919028005097,0.042664751027083
14315,300979.SZ,华利集团,2021-07-23,2021-07-26,2021-09-17,TAKE_PROFIT_DYN,2,39,387338.53284126,331.83824922004715,0.0856713755757529
54910,600456.SH,宝钛股份,2024-04-15,2024-04-16,2024-08-22,TAKE_PROFIT_DYN,5,88,993592.60892892,331.75802484015003,0.0333897436292104
52196,600082.SH,ST海泰,2024-01-22,2024-01-23,2024-03-20,TAKE_PROFIT_DYN,3,35,599702.8302064799,329.70822192018386,0.054978600285522
19573,600032.SH,浙江新能,2022-01-05,2022-01-06,2022-02-17,TAKE_PROFIT_DYN,2,25,398926.11783023993,328.0292888400727,0.0822280803834616
63775,603329.SH,上海雅仕,2024-12-25,2024-12-26,2024-12-31,FINAL_SETTLE,1,3,199115.6216049,327.89103929998237,0.1646736889135741
13898,601838.SH,成都银行,2021-07-14,2021-07-15,2021-08-27,TAKE_PROFIT_DYN,1,31,199943.66383992,326.95283232000656,0.1635224773022932
27393,002918.SZ,蒙娜丽莎,2022-07-15,2022-07-18,2022-08-16,TAKE_PROFIT_DYN,1,21,199141.65437165997,326.77832754002884,0.1640934080672842
63600,300075.SZ,数字政通,2024-12-25,2024-12-26,2024-12-31,FINAL_SETTLE,1,3,200003.73945551997,323.2162612800603,0.1616051090644444
34089,605296.SH,神农集团,2022-12-19,2022-12-20,2023-01-16,TAKE_PROFIT_DYN,1,18,199963.68904512,321.89374602001044,0.160976098989341
20252,300537.SZ,广信材料,2022-01-20,2022-01-21,2022-02-25,TAKE_PROFIT_DYN,3,20,598391.1792658799,321.42313980008475,0.0537145517743784
11847,000589.SZ,贵州轮胎,2021-04-30,2021-05-06,2021-07-02,TAKE_PROFIT_DYN,3,40,598868.7804098999,320.7423180601327,0.053558029496979
36731,002839.SZ,张家港行,2023-03-10,2023-03-13,2023-05-04,TAKE_PROFIT_DYN,2,34,399608.97732756,315.65191824006615,0.0789901969547911
39832,603787.SH,新日股份,2023-04-25,2023-04-26,2023-05-26,TAKE_PROFIT_DYN,1,19,199130.6405088,314.84414141997695,0.1581093399868129
29124,301005.SZ,超捷股份,2022-08-25,2022-08-26,2022-11-09,TAKE_PROFIT_DYN,2,47,397188.93127913994,309.19122234004317,0.0778448738096246
656,000543.SZ,皖能电力,2020-03-16,2020-03-17,2020-04-16,TAKE_PROFIT_DYN,1,21,200009.74701707996,308.761235640035,0.1543730944340768
20074,603139.SH,康惠制药,2022-01-18,2022-01-19,2022-02-24,TAKE_PROFIT_DYN,3,21,598060.7633800799,308.6160321602365,0.0516027887226744
39855,688063.SH,派能科技,2023-04-25,2023-04-26,2023-07-03,TAKE_PROFIT_DYN,2,43,377575.24404599995,307.28528388001723,0.0813838536094757
4224,300125.SZ,易世达,2020-08-31,2020-09-01,2020-10-15,TAKE_PROFIT_DYN,3,26,598339.11373236,306.6400088999653,0.0512485314535407
56792,002388.SZ,新亚制程,2024-06-04,2024-06-05,2024-08-16,TAKE_PROFIT_DYN,2,51,399893.33524139994,303.381924120069,0.0758657115245317
11357,300236.SZ,上海新阳,2021-04-23,2021-04-26,2021-05-27,TAKE_PROFIT_DYN,2,20,397252.01067552,301.9853365200106,0.0760185797439992
41272,688553.SH,汇宇制药,2023-06-20,2023-06-21,2023-08-11,TAKE_PROFIT_DYN,3,35,596714.0683303799,301.37619204015937,0.0505059639172605
56680,600409.SH,三友化工,2024-06-03,2024-06-04,2024-07-03,TAKE_PROFIT_DYN,2,20,399675.06050472,300.0472120800987,0.0750727883048772
29366,002050.SZ,三花智控,2022-08-31,2022-09-01,2022-11-04,TAKE_PROFIT_DYN,2,40,396632.23057458,295.1839261800051,0.0744225767412768
56984,002616.SZ,长青集团,2024-06-05,2024-06-06,2024-08-02,TAKE_PROFIT_DYN,1,40,199611.2454336,292.45620096000494,0.146512888251724
8290,300191.SZ,潜能恒信,2020-12-15,2020-12-16,2021-01-13,TAKE_PROFIT_DYN,1,19,198359.6701086,290.61475740003516,0.146508994112022
58937,301179.SZ,泽宇智能,2024-07-16,2024-07-17,2024-09-27,TAKE_PROFIT_DYN,3,50,598729.60523376,289.71882323990576,0.0483889256030344
56484,600873.SH,梅花生物,2024-05-31,2024-06-03,2024-07-12,TAKE_PROFIT_DYN,4,28,797238.4631211,288.0237472199369,0.0361276782974514
14110,002910.SZ,庄园牧场,2021-07-19,2021-07-20,2021-08-31,TAKE_PROFIT_DYN,1,30,199220.75393219996,282.599711100047,0.1418525457424095
45216,688479.SH,友车科技,2023-08-25,2023-08-28,2023-11-15,TAKE_PROFIT_DYN,5,51,993458.44005408,282.25059984007385,0.0284109116657873
62365,301175.SZ,中科环保,2024-12-17,2024-12-18,2024-12-31,FINAL_SETTLE,2,9,399695.08570992,280.0220068800263,0.0700589066244495
36355,600794.SH,保税科技,2023-03-07,2023-03-08,2023-05-22,TAKE_PROFIT_DYN,5,49,998844.21899262,278.91265248006675,0.0279235387437455
58647,003012.SZ,东鹏控股,2024-07-04,2024-07-05,2024-09-25,TAKE_PROFIT_DYN,5,56,998976.38534694,276.5907837001141,0.0276874196184382
17372,601595.SH,上海电影,2021-10-12,2021-10-13,2021-11-24,TAKE_PROFIT_DYN,1,30,199583.21014631997,276.33712680003373,0.138457100974297
59735,688620.SH,安凯微,2024-08-20,2024-08-21,2024-09-24,TAKE_PROFIT_DYN,1,22,199491.09420239995,275.84844804005115,0.1382760714922845
24721,603616.SH,韩建河山,2022-04-19,2022-04-20,2022-06-15,TAKE_PROFIT_DYN,2,36,399415.73409738,275.4236935800873,0.0689566459374726
33311,300164.SZ,通源石油,2022-12-16,2022-12-19,2023-01-20,TAKE_PROFIT_DYN,1,23,199763.43699311995,273.70822428003885,0.137016176934053
10150,688012.SH,中微公司,2021-02-05,2021-02-08,2021-04-01,TAKE_PROFIT_DYN,3,33,573053.28712632,271.7889186600223,0.0474282103891171
17430,600871.SH,石化油服,2021-10-13,2021-10-14,2021-12-17,TAKE_PROFIT_DYN,3,46,599930.1162855,271.11608010006603,0.0451912769071664
43032,300653.SZ,正海生物,2023-08-07,2023-08-08,2023-09-19,TAKE_PROFIT_DYN,1,30,197470.55099772,270.96115068002837,0.137215979451618
41059,601998.SH,中信银行,2023-06-14,2023-06-15,2023-07-14,TAKE_PROFIT_DYN,1,19,199835.52773184,267.46840872001485,0.1338442727155762
56720,601368.SH,绿城水务,2024-06-03,2024-06-04,2024-07-12,TAKE_PROFIT_DYN,2,27,399822.24576294,264.66491898009554,0.066195646136463
4444,002916.SZ,深南电路,2020-09-07,2020-09-08,2020-12-15,TAKE_PROFIT_DYN,4,64,784490.4174907799,264.0134782801615,0.0336541367993528
42479,688092.SH,爱科科技,2023-07-21,2023-07-24,2023-07-25,TAKE_PROFIT_DYN,1,1,197496.58376447996,263.7158976000501,0.1335293464693741
29949,300898.SZ,熊猫乳品,2022-09-08,2022-09-09,2022-11-02,TAKE_PROFIT_DYN,3,32,597914.5793821199,257.2472606401425,0.0430240822871353
59381,688548.SH,广钢气体,2024-08-05,2024-08-06,2024-09-26,TAKE_PROFIT_DYN,3,35,599444.5050593999,248.6315106000984,0.0414769855260348
