date,eligible,n_signal,n_amount_pos,signal_ratio
2016-02-23,74,0,74,0.0
2016-02-24,71,0,71,0.0
2016-02-25,73,1,73,0.0136986301369863
2016-02-26,69,2,69,0.028985507246376812
2016-02-29,73,4,73,0.0547945205479452
2016-03-01,72,0,72,0.0
2016-03-02,74,0,74,0.0
2016-03-03,74,0,74,0.0
2016-03-04,71,0,71,0.0
2016-03-07,74,0,74,0.0
2016-03-08,71,0,71,0.0
2016-03-09,72,0,72,0.0
2016-03-10,71,0,71,0.0
2016-03-11,73,1,73,0.0136986301369863
2016-03-14,74,0,74,0.0
2016-03-15,73,0,73,0.0
2016-03-16,73,0,73,0.0
2016-03-17,74,0,74,0.0
2016-03-18,74,0,74,0.0
2016-03-21,74,0,74,0.0
2016-03-22,74,0,74,0.0
2016-03-23,74,0,74,0.0
2016-03-24,73,0,73,0.0
2016-03-25,73,0,73,0.0
2016-03-28,74,0,74,0.0
2016-03-29,71,0,71,0.0
2016-03-30,72,0,72,0.0
2016-03-31,72,0,72,0.0
2016-04-01,72,0,72,0.0
2016-04-05,72,0,72,0.0
2016-04-06,71,0,71,0.0
2016-04-07,70,0,70,0.0
2016-04-08,69,0,69,0.0
2016-04-11,72,0,72,0.0
2016-04-12,67,0,67,0.0
2016-04-13,72,0,72,0.0
2016-04-14,71,0,71,0.0
2016-04-15,70,0,70,0.0
2016-04-18,71,0,71,0.0
2016-04-19,69,0,69,0.0
2016-04-20,72,11,72,0.1527777777777778
2016-04-21,69,10,69,0.14492753623188406
2016-04-22,69,2,69,0.028985507246376812
2016-04-25,71,0,71,0.0
2016-04-26,69,1,69,0.014492753623188406
2016-04-27,69,2,69,0.028985507246376812
2016-04-28,65,2,65,0.03076923076923077
2016-04-29,68,4,68,0.058823529411764705
2016-05-03,71,0,71,0.0
2016-05-04,70,0,70,0.0
2016-05-05,66,0,66,0.0
2016-05-06,71,7,71,0.09859154929577464
2016-05-09,70,34,70,0.4857142857142857
2016-05-10,69,27,69,0.391304347826087
2016-05-11,68,8,68,0.11764705882352941
2016-05-12,70,4,70,0.05714285714285714
2016-05-13,67,4,67,0.05970149253731343
2016-05-16,70,1,70,0.014285714285714285
2016-05-17,66,1,66,0.015151515151515152
2016-05-18,68,6,68,0.08823529411764706
2016-05-19,68,0,68,0.0
2016-05-20,69,0,69,0.0
2016-05-23,66,0,66,0.0
2016-05-24,66,0,66,0.0
2016-05-25,62,1,62,0.016129032258064516
2016-05-26,67,0,67,0.0
2016-05-27,68,0,68,0.0
2016-05-30,65,0,65,0.0
2016-05-31,72,0,72,0.0
2016-06-01,70,0,70,0.0
2016-06-02,69,0,69,0.0
2016-06-03,68,0,68,0.0
2016-06-06,68,0,68,0.0
2016-06-07,68,0,68,0.0
2016-06-08,69,0,69,0.0
2016-06-13,66,2,66,0.030303030303030304
2016-06-14,66,1,66,0.015151515151515152
2016-06-15,69,0,69,0.0
2016-06-16,67,0,67,0.0
2016-06-17,67,0,67,0.0
2016-06-20,69,0,69,0.0
2016-06-21,67,0,67,0.0
2016-06-22,69,1,69,0.014492753623188406
2016-06-23,67,0,67,0.0
2016-06-24,67,2,67,0.029850746268656716
2016-06-27,70,0,70,0.0
2016-06-28,70,0,70,0.0
2016-06-29,70,1,70,0.014285714285714285
2016-06-30,68,0,68,0.0
2016-07-01,69,1,69,0.014492753623188406
2016-07-04,71,0,71,0.0
2016-07-05,70,0,70,0.0
2016-07-06,69,0,69,0.0
2016-07-07,68,0,68,0.0
2016-07-08,68,0,68,0.0
2016-07-11,68,0,68,0.0
2016-07-12,70,0,70,0.0
2016-07-13,71,0,71,0.0
2016-07-14,70,0,70,0.0
2016-07-15,68,0,68,0.0
2016-07-18,66,0,66,0.0
2016-07-19,69,0,69,0.0
2016-07-20,67,0,67,0.0
2016-07-21,70,0,70,0.0
2016-07-22,66,0,66,0.0
2016-07-25,70,0,70,0.0
2016-07-26,68,0,68,0.0
2016-07-27,70,5,70,0.07142857142857142
2016-07-28,70,6,70,0.08571428571428572
2016-07-29,68,8,68,0.11764705882352941
2016-08-01,64,14,64,0.21875
2016-08-02,67,6,67,0.08955223880597014
2016-08-03,69,1,69,0.014492753623188406
2016-08-04,65,0,65,0.0
2016-08-05,67,0,67,0.0
2016-08-08,68,0,68,0.0
2016-08-09,70,0,70,0.0
2016-08-10,66,1,66,0.015151515151515152
2016-08-11,67,1,67,0.014925373134328358
2016-08-12,68,0,68,0.0
2016-08-15,71,0,71,0.0
2016-08-16,70,0,70,0.0
2016-08-17,69,0,69,0.0
2016-08-18,68,0,68,0.0
2016-08-19,68,0,68,0.0
2016-08-22,68,0,68,0.0
2016-08-23,66,0,66,0.0
2016-08-24,69,0,69,0.0
2016-08-25,68,1,68,0.014705882352941176
2016-08-26,69,1,69,0.014492753623188406
2016-08-29,67,1,67,0.014925373134328358
2016-08-30,69,0,69,0.0
2016-08-31,68,0,68,0.0
2016-09-01,67,0,67,0.0
2016-09-02,67,0,67,0.0
2016-09-05,69,0,69,0.0
2016-09-06,70,0,70,0.0
2016-09-07,70,0,70,0.0
2016-09-08,67,0,67,0.0
2016-09-09,69,0,69,0.0
2016-09-12,70,38,70,0.5428571428571428
2016-09-13,69,27,69,0.391304347826087
2016-09-14,68,30,68,0.4411764705882353
2016-09-19,67,1,67,0.014925373134328358
2016-09-20,65,4,65,0.06153846153846154
2016-09-21,66,1,66,0.015151515151515152
2016-09-22,69,0,69,0.0
2016-09-23,67,1,67,0.014925373134328358
2016-09-26,67,10,67,0.14925373134328357
2016-09-27,68,6,68,0.08823529411764706
2016-09-28,67,2,67,0.029850746268656716
2016-09-29,67,0,67,0.0
2016-09-30,67,0,67,0.0
2016-10-10,69,0,69,0.0
2016-10-11,70,0,70,0.0
2016-10-12,68,0,68,0.0
2016-10-13,65,0,65,0.0
2016-10-14,68,0,68,0.0
2016-10-17,67,0,67,0.0
2016-10-18,69,1,69,0.014492753623188406
2016-10-19,67,0,67,0.0
2016-10-20,67,0,67,0.0
2016-10-21,67,0,67,0.0
2016-10-24,70,0,70,0.0
2016-10-25,69,0,69,0.0
2016-10-26,67,0,67,0.0
2016-10-27,65,0,65,0.0
2016-10-28,66,0,66,0.0
2016-10-31,67,0,67,0.0
2016-11-01,64,0,64,0.0
2016-11-02,68,0,68,0.0
2016-11-03,70,0,70,0.0
2016-11-04,70,3,70,0.04285714285714286
2016-11-07,70,3,70,0.04285714285714286
2016-11-08,73,1,73,0.0136986301369863
2016-11-09,72,3,72,0.041666666666666664
2016-11-10,73,0,73,0.0
2016-11-11,73,0,73,0.0
2016-11-14,70,0,70,0.0
2016-11-15,72,0,72,0.0
2016-11-16,70,0,70,0.0
2016-11-17,68,0,68,0.0
2016-11-18,71,0,71,0.0
2016-11-21,72,0,72,0.0
2016-11-22,72,0,72,0.0
2016-11-23,72,0,72,0.0
2016-11-24,71,1,71,0.014084507042253521
2016-11-25,72,0,72,0.0
2016-11-28,72,0,72,0.0
2016-11-29,74,0,74,0.0
2016-11-30,74,0,74,0.0
2016-12-01,69,0,69,0.0
2016-12-02,72,2,72,0.027777777777777776
2016-12-05,73,5,73,0.0684931506849315
2016-12-06,73,5,73,0.0684931506849315
2016-12-07,71,2,71,0.028169014084507043
2016-12-08,70,3,70,0.04285714285714286
2016-12-09,71,6,71,0.08450704225352113
2016-12-12,72,35,72,0.4861111111111111
2016-12-13,71,28,71,0.39436619718309857
2016-12-14,69,24,69,0.34782608695652173
2016-12-15,69,18,69,0.2608695652173913
2016-12-16,71,10,71,0.14084507042253522
2016-12-19,66,13,66,0.19696969696969696
2016-12-20,69,10,69,0.14492753623188406
2016-12-21,66,1,66,0.015151515151515152
2016-12-22,66,2,66,0.030303030303030304
2016-12-23,69,2,69,0.028985507246376812
2016-12-26,66,1,66,0.015151515151515152
2016-12-27,67,3,67,0.04477611940298507
2016-12-28,67,2,67,0.029850746268656716
2016-12-29,65,2,65,0.03076923076923077
2016-12-30,68,1,68,0.014705882352941176
2017-01-03,70,1,70,0.014285714285714285
2017-01-04,73,2,73,0.0273972602739726
2017-01-05,69,0,69,0.0
2017-01-06,63,0,63,0.0
2017-01-09,67,0,67,0.0
2017-01-10,67,0,67,0.0
2017-01-11,66,2,66,0.030303030303030304
2017-01-12,65,3,65,0.046153846153846156
2017-01-13,66,13,66,0.19696969696969696
2017-01-16,70,25,70,0.35714285714285715
2017-01-17,67,11,67,0.16417910447761194
2017-01-18,69,5,69,0.07246376811594203
2017-01-19,70,3,70,0.04285714285714286
2017-01-20,71,0,71,0.0
2017-01-23,71,0,71,0.0
2017-01-24,68,1,68,0.014705882352941176
2017-01-25,68,0,68,0.0
2017-01-26,66,0,66,0.0
2017-02-03,65,0,65,0.0
2017-02-06,70,0,70,0.0
2017-02-07,69,1,69,0.014492753623188406
2017-02-08,69,0,69,0.0
2017-02-09,73,0,73,0.0
2017-02-10,71,0,71,0.0
2017-02-13,73,0,73,0.0
2017-02-14,75,0,75,0.0
2017-02-15,73,0,73,0.0
2017-02-16,70,0,70,0.0
2017-02-17,72,0,72,0.0
2017-02-20,70,0,70,0.0
2017-02-21,75,0,75,0.0
2017-02-22,73,0,73,0.0
2017-02-23,69,0,69,0.0
2017-02-24,72,0,72,0.0
2017-02-27,72,0,72,0.0
2017-02-28,70,0,70,0.0
2017-03-01,72,0,72,0.0
2017-03-02,72,1,72,0.013888888888888888
2017-03-03,71,1,71,0.014084507042253521
2017-03-06,72,0,72,0.0
2017-03-07,73,0,73,0.0
2017-03-08,66,1,66,0.015151515151515152
2017-03-09,71,2,71,0.028169014084507043
2017-03-10,69,1,69,0.014492753623188406
2017-03-13,73,1,73,0.0136986301369863
2017-03-14,74,0,74,0.0
2017-03-15,70,1,70,0.014285714285714285
2017-03-16,72,0,72,0.0
2017-03-17,73,0,73,0.0
2017-03-20,73,0,73,0.0
2017-03-21,72,0,72,0.0
2017-03-22,74,4,74,0.05405405405405406
2017-03-23,72,2,72,0.027777777777777776
2017-03-24,73,1,73,0.0136986301369863
2017-03-27,73,0,73,0.0
2017-03-28,69,1,69,0.014492753623188406
2017-03-29,70,2,70,0.02857142857142857
2017-03-30,69,16,69,0.2318840579710145
2017-03-31,70,7,70,0.1
2017-04-05,74,0,74,0.0
2017-04-06,73,0,73,0.0
2017-04-07,71,0,71,0.0
2017-04-10,73,0,73,0.0
2017-04-11,74,1,74,0.013513513513513514
2017-04-12,70,1,70,0.014285714285714285
2017-04-13,70,1,70,0.014285714285714285
2017-04-14,73,1,73,0.0136986301369863
2017-04-17,73,7,73,0.0958904109589041
2017-04-18,71,9,71,0.1267605633802817
2017-04-19,72,21,72,0.2916666666666667
2017-04-20,72,11,72,0.1527777777777778
2017-04-21,72,8,72,0.1111111111111111
2017-04-24,72,22,72,0.3055555555555556
2017-04-25,68,12,68,0.17647058823529413
2017-04-26,72,9,72,0.125
2017-04-27,72,4,72,0.05555555555555555
2017-04-28,70,1,70,0.014285714285714285
2017-05-02,71,0,71,0.0
2017-05-03,71,4,71,0.056338028169014086
2017-05-04,72,5,72,0.06944444444444445
2017-05-05,72,12,72,0.16666666666666666
2017-05-08,72,14,72,0.19444444444444445
2017-05-09,69,14,69,0.2028985507246377
2017-05-10,72,16,72,0.2222222222222222
2017-05-11,71,10,71,0.14084507042253522
2017-05-12,73,4,73,0.0547945205479452
2017-05-15,74,1,74,0.013513513513513514
2017-05-16,72,0,72,0.0
2017-05-17,73,0,73,0.0
2017-05-18,71,1,71,0.014084507042253521
2017-05-19,66,0,66,0.0
2017-05-22,72,0,72,0.0
2017-05-23,71,5,71,0.07042253521126761
2017-05-24,70,2,70,0.02857142857142857
2017-05-25,75,0,75,0.0
2017-05-26,71,0,71,0.0
2017-05-31,74,0,74,0.0
2017-06-01,70,2,70,0.02857142857142857
2017-06-02,69,1,69,0.014492753623188406
2017-06-05,71,0,71,0.0
2017-06-06,68,1,68,0.014705882352941176
2017-06-07,76,0,76,0.0
2017-06-08,75,0,75,0.0
2017-06-09,76,0,76,0.0
2017-06-12,75,0,75,0.0
2017-06-13,74,0,74,0.0
2017-06-14,72,0,72,0.0
2017-06-15,71,1,71,0.014084507042253521
2017-06-16,70,0,70,0.0
2017-06-19,71,0,71,0.0
2017-06-20,72,0,72,0.0
2017-06-21,75,0,75,0.0
2017-06-22,76,0,76,0.0
2017-06-23,75,0,75,0.0
2017-06-26,76,0,76,0.0
2017-06-27,75,0,75,0.0
2017-06-28,74,0,74,0.0
2017-06-29,74,0,74,0.0
2017-06-30,72,0,72,0.0
2017-07-03,73,0,73,0.0
2017-07-04,73,0,73,0.0
2017-07-05,75,0,75,0.0
2017-07-06,75,0,75,0.0
2017-07-07,73,0,73,0.0
2017-07-10,72,1,72,0.013888888888888888
2017-07-11,72,2,72,0.027777777777777776
2017-07-12,72,2,72,0.027777777777777776
2017-07-13,75,4,75,0.05333333333333334
2017-07-14,72,3,72,0.041666666666666664
2017-07-17,74,22,74,0.2972972972972973
2017-07-18,72,22,72,0.3055555555555556
2017-07-19,76,2,76,0.02631578947368421
2017-07-20,75,0,75,0.0
2017-07-21,76,1,76,0.013157894736842105
2017-07-24,75,0,75,0.0
2017-07-25,74,1,74,0.013513513513513514
2017-07-26,72,0,72,0.0
2017-07-27,74,0,74,0.0
2017-07-28,75,0,75,0.0
2017-07-31,75,0,75,0.0
2017-08-01,75,0,75,0.0
2017-08-02,73,0,73,0.0
2017-08-03,72,1,72,0.013888888888888888
2017-08-04,71,0,71,0.0
2017-08-07,75,1,75,0.013333333333333334
2017-08-08,73,0,73,0.0
2017-08-09,72,0,72,0.0
2017-08-10,72,2,72,0.027777777777777776
2017-08-11,74,15,74,0.20270270270270271
2017-08-14,76,3,76,0.039473684210526314
2017-08-15,76,0,76,0.0
2017-08-16,74,0,74,0.0
2017-08-17,75,1,75,0.013333333333333334
2017-08-18,74,1,74,0.013513513513513514
2017-08-21,75,1,75,0.013333333333333334
2017-08-22,73,0,73,0.0
2017-08-23,71,0,71,0.0
2017-08-24,72,0,72,0.0
2017-08-25,75,0,75,0.0
2017-08-28,74,0,74,0.0
2017-08-29,75,0,75,0.0
2017-08-30,74,0,74,0.0
2017-08-31,74,0,74,0.0
2017-09-01,75,0,75,0.0
2017-09-04,76,0,76,0.0
2017-09-05,76,0,76,0.0
2017-09-06,76,0,76,0.0
2017-09-07,75,0,75,0.0
2017-09-08,75,0,75,0.0
2017-09-11,76,0,76,0.0
2017-09-12,75,0,75,0.0
2017-09-13,74,0,74,0.0
2017-09-14,72,0,72,0.0
2017-09-15,74,0,74,0.0
2017-09-18,75,0,75,0.0
2017-09-19,73,0,73,0.0
2017-09-20,74,0,74,0.0
2017-09-21,75,0,75,0.0
2017-09-22,72,0,72,0.0
2017-09-25,73,1,73,0.0136986301369863
2017-09-26,71,2,71,0.028169014084507043
2017-09-27,73,2,73,0.0273972602739726
2017-09-28,74,4,74,0.05405405405405406
2017-09-29,73,1,73,0.0136986301369863
2017-10-09,77,0,77,0.0
2017-10-10,73,0,73,0.0
2017-10-11,77,0,77,0.0
2017-10-12,78,0,78,0.0
2017-10-13,73,0,73,0.0
2017-10-16,75,0,75,0.0
2017-10-17,75,2,75,0.02666666666666667
2017-10-18,74,3,74,0.04054054054054054
2017-10-19,75,5,75,0.06666666666666667
2017-10-20,75,4,75,0.05333333333333334
2017-10-23,71,2,71,0.028169014084507043
2017-10-24,75,0,75,0.0
2017-10-25,77,0,77,0.0
2017-10-26,78,1,78,0.01282051282051282
2017-10-27,78,0,78,0.0
2017-10-30,75,5,75,0.06666666666666667
2017-10-31,73,3,73,0.0410958904109589
2017-11-01,77,1,77,0.012987012987012988
2017-11-02,74,5,74,0.06756756756756757
2017-11-03,77,12,77,0.15584415584415584
2017-11-06,78,3,78,0.038461538461538464
2017-11-07,78,0,78,0.0
2017-11-08,78,0,78,0.0
2017-11-09,78,0,78,0.0
2017-11-10,76,0,76,0.0
2017-11-13,79,0,79,0.0
2017-11-14,78,0,78,0.0
2017-11-15,76,0,76,0.0
2017-11-16,78,2,78,0.02564102564102564
2017-11-17,78,8,78,0.10256410256410256
2017-11-20,77,6,77,0.07792207792207792
2017-11-21,79,1,79,0.012658227848101266
2017-11-22,79,3,79,0.0379746835443038
2017-11-23,79,13,79,0.16455696202531644
2017-11-24,77,11,77,0.14285714285714285
2017-11-27,77,24,77,0.3116883116883117
2017-11-28,77,6,77,0.07792207792207792
2017-11-29,75,1,75,0.013333333333333334
2017-11-30,76,2,76,0.02631578947368421
2017-12-01,73,0,73,0.0
2017-12-04,77,1,77,0.012987012987012988
2017-12-05,75,2,75,0.02666666666666667
2017-12-06,75,3,75,0.04
2017-12-07,76,1,76,0.013157894736842105
2017-12-08,77,0,77,0.0
2017-12-11,76,0,76,0.0
2017-12-12,79,1,79,0.012658227848101266
2017-12-13,74,0,74,0.0
2017-12-14,77,1,77,0.012987012987012988
2017-12-15,76,3,76,0.039473684210526314
2017-12-18,75,1,75,0.013333333333333334
2017-12-19,76,0,76,0.0
2017-12-20,74,0,74,0.0
2017-12-21,77,0,77,0.0
2017-12-22,78,0,78,0.0
2017-12-25,76,4,76,0.05263157894736842
2017-12-26,78,1,78,0.01282051282051282
2017-12-27,78,6,78,0.07692307692307693
2017-12-28,76,1,76,0.013157894736842105
2017-12-29,76,0,76,0.0
2018-01-02,79,0,79,0.0
2018-01-03,80,0,80,0.0
2018-01-04,79,0,79,0.0
2018-01-05,80,0,80,0.0
2018-01-08,79,0,79,0.0
2018-01-09,80,0,80,0.0
2018-01-10,79,0,79,0.0
2018-01-11,78,0,78,0.0
2018-01-12,78,0,78,0.0
2018-01-15,75,6,75,0.08
2018-01-16,78,5,78,0.0641025641025641
2018-01-17,78,1,78,0.01282051282051282
2018-01-18,80,3,80,0.0375
2018-01-19,80,1,80,0.0125
2018-01-22,80,0,80,0.0
2018-01-23,79,0,79,0.0
2018-01-24,80,0,80,0.0
2018-01-25,79,0,79,0.0
2018-01-26,79,0,79,0.0
2018-01-29,80,4,80,0.05
2018-01-30,77,6,77,0.07792207792207792
2018-01-31,80,11,80,0.1375
2018-02-01,77,28,77,0.36363636363636365
2018-02-02,79,24,79,0.3037974683544304
2018-02-05,79,24,79,0.3037974683544304
2018-02-06,79,45,79,0.569620253164557
2018-02-07,80,46,80,0.575
2018-02-08,78,29,78,0.3717948717948718
2018-02-09,78,56,78,0.717948717948718
2018-02-12,77,30,77,0.38961038961038963
2018-02-13,78,5,78,0.0641025641025641
2018-02-14,79,3,79,0.0379746835443038
2018-02-22,79,0,79,0.0
2018-02-23,78,1,78,0.01282051282051282
2018-02-26,80,1,80,0.0125
2018-02-27,78,1,78,0.01282051282051282
2018-02-28,79,1,79,0.012658227848101266
2018-03-01,78,0,78,0.0
2018-03-02,80,0,80,0.0
2018-03-05,74,0,74,0.0
2018-03-06,77,0,77,0.0
2018-03-07,78,0,78,0.0
2018-03-08,77,0,77,0.0
2018-03-09,76,0,76,0.0
2018-03-12,78,0,78,0.0
2018-03-13,78,0,78,0.0
2018-03-14,77,0,77,0.0
2018-03-15,76,0,76,0.0
2018-03-16,77,0,77,0.0
2018-03-19,76,0,76,0.0
2018-03-20,77,0,77,0.0
2018-03-21,78,0,78,0.0
2018-03-22,75,7,75,0.09333333333333334
2018-03-23,77,46,77,0.5974025974025974
2018-03-26,78,43,78,0.5512820512820513
2018-03-27,78,23,78,0.2948717948717949
2018-03-28,76,26,76,0.34210526315789475
2018-03-29,78,4,78,0.05128205128205128
2018-03-30,76,1,76,0.013157894736842105
2018-04-02,78,2,78,0.02564102564102564
2018-04-03,76,3,76,0.039473684210526314
2018-04-04,77,1,77,0.012987012987012988
2018-04-09,74,1,74,0.013513513513513514
2018-04-10,75,0,75,0.0
2018-04-11,76,1,76,0.013157894736842105
2018-04-12,75,0,75,0.0
2018-04-13,76,0,76,0.0
2018-04-16,73,2,73,0.0273972602739726
2018-04-17,76,5,76,0.06578947368421052
2018-04-18,76,6,76,0.07894736842105263
2018-04-19,74,2,74,0.02702702702702703
2018-04-20,77,4,77,0.05194805194805195
2018-04-23,77,12,77,0.15584415584415584
2018-04-24,77,0,77,0.0
2018-04-25,75,1,75,0.013333333333333334
2018-04-26,75,4,75,0.05333333333333334
2018-04-27,79,4,79,0.05063291139240506
2018-05-02,71,1,71,0.014084507042253521
2018-05-03,74,0,74,0.0
2018-05-04,74,0,74,0.0
2018-05-07,76,0,76,0.0
2018-05-08,79,0,79,0.0
2018-05-09,77,0,77,0.0
2018-05-10,76,0,76,0.0
2018-05-11,78,0,78,0.0
2018-05-14,74,0,74,0.0
2018-05-15,78,0,78,0.0
2018-05-16,77,0,77,0.0
2018-05-17,71,0,71,0.0
2018-05-18,75,0,75,0.0
2018-05-21,78,0,78,0.0
2018-05-22,78,0,78,0.0
2018-05-23,76,0,76,0.0
2018-05-24,74,2,74,0.02702702702702703
2018-05-25,74,4,74,0.05405405405405406
2018-05-28,75,8,75,0.10666666666666667
2018-05-29,76,14,76,0.18421052631578946
2018-05-30,79,46,79,0.5822784810126582
2018-05-31,78,17,78,0.21794871794871795
2018-06-01,78,19,78,0.24358974358974358
2018-06-04,76,7,76,0.09210526315789473
2018-06-05,77,0,77,0.0
2018-06-06,76,3,76,0.039473684210526314
2018-06-07,77,1,77,0.012987012987012988
2018-06-08,73,2,73,0.0273972602739726
2018-06-11,75,2,75,0.02666666666666667
2018-06-12,73,0,73,0.0
2018-06-13,74,1,74,0.013513513513513514
2018-06-14,73,2,73,0.0273972602739726
2018-06-15,75,9,75,0.12
2018-06-19,78,53,78,0.6794871794871795
2018-06-20,77,45,77,0.5844155844155844
2018-06-21,77,48,77,0.6233766233766234
2018-06-22,78,24,78,0.3076923076923077
2018-06-25,78,24,78,0.3076923076923077
2018-06-26,79,27,79,0.34177215189873417
2018-06-27,74,26,74,0.35135135135135137
2018-06-28,73,25,73,0.3424657534246575
2018-06-29,77,5,77,0.06493506493506493
2018-07-02,78,12,78,0.15384615384615385
2018-07-03,77,3,77,0.03896103896103896
2018-07-04,72,2,72,0.027777777777777776
2018-07-05,74,5,74,0.06756756756756757
2018-07-06,77,1,77,0.012987012987012988
2018-07-09,76,0,76,0.0
2018-07-10,75,0,75,0.0
2018-07-11,75,2,75,0.02666666666666667
2018-07-12,78,0,78,0.0
2018-07-13,74,0,74,0.0
2018-07-16,74,0,74,0.0
2018-07-17,74,0,74,0.0
2018-07-18,75,0,75,0.0
2018-07-19,74,0,74,0.0
2018-07-20,76,0,76,0.0
2018-07-23,75,0,75,0.0
2018-07-24,79,0,79,0.0
2018-07-25,79,0,79,0.0
2018-07-26,74,0,74,0.0
2018-07-27,71,0,71,0.0
2018-07-30,76,0,76,0.0
2018-07-31,73,0,73,0.0
2018-08-01,76,0,76,0.0
2018-08-02,76,17,76,0.2236842105263158
2018-08-03,74,33,74,0.44594594594594594
2018-08-06,77,42,77,0.5454545454545454
2018-08-07,78,4,78,0.05128205128205128
2018-08-08,77,6,77,0.07792207792207792
2018-08-09,77,0,77,0.0
2018-08-10,74,0,74,0.0
2018-08-13,75,0,75,0.0
2018-08-14,70,0,70,0.0
2018-08-15,76,0,76,0.0
2018-08-16,75,2,75,0.02666666666666667
2018-08-17,77,7,77,0.09090909090909091
2018-08-20,77,1,77,0.012987012987012988
2018-08-21,79,0,79,0.0
2018-08-22,74,1,74,0.013513513513513514
2018-08-23,79,1,79,0.012658227848101266
2018-08-24,77,2,77,0.025974025974025976
2018-08-27,78,0,78,0.0
2018-08-28,77,0,77,0.0
2018-08-29,75,0,75,0.0
2018-08-30,77,0,77,0.0
2018-08-31,77,0,77,0.0
2018-09-03,78,2,78,0.02564102564102564
2018-09-04,75,1,75,0.013333333333333334
2018-09-05,76,0,76,0.0
2018-09-06,74,2,74,0.02702702702702703
2018-09-07,72,1,72,0.013888888888888888
2018-09-10,75,26,75,0.3466666666666667
2018-09-11,70,15,70,0.21428571428571427
2018-09-12,72,10,72,0.1388888888888889
2018-09-13,73,5,73,0.0684931506849315
2018-09-14,73,5,73,0.0684931506849315
2018-09-17,69,13,69,0.18840579710144928
2018-09-18,78,1,78,0.01282051282051282
2018-09-19,79,0,79,0.0
2018-09-20,75,0,75,0.0
2018-09-21,80,0,80,0.0
2018-09-25,75,0,75,0.0
2018-09-26,75,0,75,0.0
2018-09-27,74,0,74,0.0
2018-09-28,78,0,78,0.0
2018-10-08,77,5,77,0.06493506493506493
2018-10-09,77,7,77,0.09090909090909091
2018-10-10,73,3,73,0.0410958904109589
2018-10-11,76,39,76,0.5131578947368421
2018-10-12,77,33,77,0.42857142857142855
2018-10-15,75,34,75,0.4533333333333333
2018-10-16,78,36,78,0.46153846153846156
2018-10-17,75,4,75,0.05333333333333334
2018-10-18,76,20,76,0.2631578947368421
2018-10-19,78,4,78,0.05128205128205128
2018-10-22,80,0,80,0.0
2018-10-23,77,1,77,0.012987012987012988
2018-10-24,78,0,78,0.0
2018-10-25,76,2,76,0.02631578947368421
2018-10-26,77,1,77,0.012987012987012988
2018-10-29,76,6,76,0.07894736842105263
2018-10-30,78,4,78,0.05128205128205128
2018-10-31,77,2,77,0.025974025974025976
2018-11-01,79,2,79,0.02531645569620253
2018-11-02,78,0,78,0.0
2018-11-05,77,0,77,0.0
2018-11-06,77,0,77,0.0
2018-11-07,76,1,76,0.013157894736842105
2018-11-08,77,1,77,0.012987012987012988
2018-11-09,75,1,75,0.013333333333333334
2018-11-12,77,0,77,0.0
2018-11-13,77,0,77,0.0
2018-11-14,75,0,75,0.0
2018-11-15,79,0,79,0.0
2018-11-16,80,0,80,0.0
2018-11-19,80,0,80,0.0
2018-11-20,79,0,79,0.0
2018-11-21,76,0,76,0.0
2018-11-22,77,0,77,0.0
2018-11-23,80,3,80,0.0375
2018-11-26,78,5,78,0.0641025641025641
2018-11-27,76,4,76,0.05263157894736842
2018-11-28,77,0,77,0.0
2018-11-29,77,3,77,0.03896103896103896
2018-11-30,75,0,75,0.0
2018-12-03,78,0,78,0.0
2018-12-04,76,0,76,0.0
2018-12-05,78,0,78,0.0
2018-12-06,75,1,75,0.013333333333333334
2018-12-07,74,3,74,0.04054054054054054
2018-12-10,76,6,76,0.07894736842105263
2018-12-11,77,1,77,0.012987012987012988
2018-12-12,76,0,76,0.0
2018-12-13,79,0,79,0.0
2018-12-14,77,1,77,0.012987012987012988
2018-12-17,77,3,77,0.03896103896103896
2018-12-18,72,2,72,0.027777777777777776
2018-12-19,77,22,77,0.2857142857142857
2018-12-20,75,17,75,0.22666666666666666
2018-12-21,76,43,76,0.5657894736842105
2018-12-24,76,14,76,0.18421052631578946
2018-12-25,76,17,76,0.2236842105263158
2018-12-26,75,9,75,0.12
2018-12-27,74,8,74,0.10810810810810811
2018-12-28,74,5,74,0.06756756756756757
2019-01-02,70,6,70,0.08571428571428572
2019-01-03,77,7,77,0.09090909090909091
2019-01-04,76,0,76,0.0
2019-01-07,75,0,75,0.0
2019-01-08,77,0,77,0.0
2019-01-09,78,0,78,0.0
2019-01-10,77,0,77,0.0
2019-01-11,76,0,76,0.0
2019-01-14,73,0,73,0.0
2019-01-15,77,0,77,0.0
2019-01-16,75,0,75,0.0
2019-01-17,75,0,75,0.0
2019-01-18,77,0,77,0.0
2019-01-21,77,0,77,0.0
2019-01-22,75,0,75,0.0
2019-01-23,75,0,75,0.0
2019-01-24,75,0,75,0.0
2019-01-25,76,0,76,0.0
2019-01-28,76,0,76,0.0
2019-01-29,76,1,76,0.013157894736842105
2019-01-30,72,3,72,0.041666666666666664
2019-01-31,76,13,76,0.17105263157894737
2019-02-01,75,0,75,0.0
2019-02-11,79,0,79,0.0
2019-02-12,78,0,78,0.0
2019-02-13,79,0,79,0.0
2019-02-14,78,0,78,0.0
2019-02-15,77,0,77,0.0
2019-02-18,79,0,79,0.0
